league,match_date,round_number,home_team,away_team,match_home_score,match_away_score,minute,added_time,type,player,is_home,card_type,reason,player_in,player_out,period_text,injury_length,incident_home_score,incident_away_score
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,21,,goal,D. Upamecano,True,,,,,,,1,0
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,45,,period,,,,,,,HT,,1,0
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,45,,injuryTime,,,,,,,,1,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,52,,goal,J. Vagnoman,False,,,,,,,1,1
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,55,,goal,M. Olise,True,,,,,,,2,1
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,57,,goal,J. Vagnoman,True,,,,,,,3,1
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,61,,substitution,,True,,,I. Saibari,N. Brown,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,62,,substitution,,False,,,J. Leweling,T. Tomás,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,62,,card,J. Chabot,False,yellow,Foul,,,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,63,,substitution,,False,,,E. Demirović,D. Pejčinović,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,64,,varDecision,M. Olise,True,,,,,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,68,,card,F. Jeltsch,False,yellow,Foul,,,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,74,,substitution,,False,,,B. E. Khannouss,J. Chabot,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,74,,substitution,,False,,,L. Stergiou,D. Undav,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,74,,substitution,,True,,,J. Stanišić,A. Davies,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,81,,card,K. Min-jae,True,yellow,Foul,,,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,82,,goal,A. Pavlović,True,,,,,,,4,1
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,84,,substitution,,True,,,J. Tah,K. Min-jae,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,84,,substitution,,True,,,L. Karl,H. Kane,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,84,,substitution,,True,,,T. Bischof,A. Pavlović,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,88,,substitution,,False,,,C. Andrés,A. Stiller,,,,
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,90,,period,,,,,,,FT,,5,1
alemanha_bundesliga_2026_2027,2026-08-28,1,FC Bayern München,VfB Stuttgart,5,1,90,3,card,G. Prömel,False,yellow,Argument,,,,,,
